row,col,x_km,y_km,lat,lon,depth_m,pressure_atm,biome,temperature_c,light_intensity,terrain_roughness
0,42,42.0,0.0,-12.34,146.0573269425972,3412.789011642197,332.338738994388,seamount,8.599148054977617,0.4624587126225433,0.40220025295430023
0,43,43.0,0.0,-12.34,146.06654901265904,3433.190154008778,334.3194324280367,seamount,8.549057943110247,0.45954426371303175,0.42391949161958414
0,44,44.0,0.0,-12.34,146.07577108272088,3626.280418027252,353.06606000264577,plain,8.088172883397284,0.4319599402818212,0.4834837237110486
0,45,45.0,0.0,-12.34,146.08499315278272,3655.312845387461,355.88474227062727,trench,8.071249440560518,0.4278124506589342,0.5196305657531125
0,46,46.0,0.0,-12.34,146.09421522284455,3642.0446886172235,354.59657171041005,plain,8.062186863413523,0.4297079016261109,0.3997319940587742
0,47,47.0,0.0,-12.34,146.1034372929064,3700.1115124524777,360.2341274225706,plain,8.13110218486097,0.42141264107821746,0.3560995081576001
0,48,48.0,0.0,-12.34,146.11265936296823,3841.3648889465244,373.9480474705363,plain,7.7979150137032835,0.4012335872933536,0.2801078783936157
0,49,49.0,0.0,-12.34,146.12188143303007,3950.6275086444334,384.5560688004304,plain,7.694204462115353,0.3856246416222238,0.3170943884288347
1,0,0.0,1.0,-12.34900900900901,145.67,963.3086950398491,94.52511602328632,slope,13.326492288952272,0.8123844721371644,0.5128005520370833
1,1,1.0,1.0,-12.34900900900901,145.67922207006183,951.0622533628373,93.33614110318808,slope,13.203801928535272,0.8141339638053089,0.4535777134497328
1,2,2.0,1.0,-12.34900900900901,145.68844414012366,1013.233323525334,99.37216733255669,slope,13.129205243641653,0.8052523823535237,0.2867696453734378
1,3,3.0,1.0,-12.34900900900901,145.6976662101855,1088.414073939272,106.6712693144924,slope,12.927929739054541,0.7945122751515326,0.3351659715508101
1,4,4.0,1.0,-12.34900900900901,145.70688828024734,1248.8639863924968,122.24893071771812,slope,12.717604520495314,0.7715908590867862,0.4663590287620211
1,5,5.0,1.0,-12.34900900900901,145.71611035030918,1339.8331094889063,131.08088441639867,slope,12.665221823826498,0.7585952700730133,0.6008052491009176
1,6,6.0,1.0,-12.34900900900901,145.72533242037102,1416.2386147491159,138.49889463583648,slope,12.547250244550263,0.7476801978929835,0.5025105600556333
1,7,7.0,1.0,-12.34900900900901,145.73455449043286,1362.6102720654137,133.29225942382658,slope,12.794552089235845,0.7553413897049408,0.40868851043610954
1,8,8.0,1.0,-12.34900900900901,145.7437765604947,1295.8747018727045,126.81307785171887,slope,12.753273908636583,0.7648750425896136,0.330126016520513
1,9,9.0,1.0,-12.34900900900901,145.75299863055653,1349.1145452036028,131.98199467996142,slope,12.660806135552011,0.7572693506851995,0.20332173063849596
1,10,10.0,1.0,-12.34900900900901,145.76222070061837,1499.0982455387875,146.54351898434828,slope,12.241531048537011,0.7358431077801731,0.26384873183901186
1,11,11.0,1.0,-12.34900900900901,145.7714427706802,1540.7960063544588,150.5918452771319,seamount,12.120205876894492,0.7298862848065059,0.3712930156612249
1,12,12.0,1.0,-12.34900900900901,145.78066484074205,1447.6428110317452,141.54784573123737,slope,12.226979999499097,0.7431938841383221,0.5105886818921346
1,13,13.0,1.0,-12.34900900900901,145.7898869108039,1630.7706848937935,159.32725096056245,seamount,11.919435040422497,0.7170327593008866,0.4922389623566676
1,14,14.0,1.0,-12.34900900900901,145.79910898086573,1665.4595124127634,162.69509829250129,seamount,11.78292969907091,0.7120772125124624,0.35609149493157943
1,15,15.0,1.0,-12.34900900900901,145.80833105092756,1741.0062768648127,170.02973561794298,seamount,11.68483026725748,0.701284817590741,0.4264522231279325
1,16,16.0,1.0,-12.34900900900901,145.8175531209894,1901.3376368487022,185.59588707268952,seamount,11.33869805508608,0.6783803375930425,0.4409983544819605
1,17,17.0,1.0,-12.34900900900901,145.82677519105124,1905.8321873084774,186.0322511949978,seamount,11.3389370715884,0.6777382589559318,0.39436185153318104
1,18,18.0,1.0,-12.34900900900901,145.83599726111308,1980.3413883013523,193.26615420401478,seamount,11.143944599460873,0.6670940873855211,0.42100931508221495
1,19,19.0,1.0,-12.34900900900901,145.84521933117492,2065.9955594215385,201.58209314772216,seamount,11.134160077729925,0.6548577772254944,0.4688749244982119
1,20,20.0,1.0,-12.34900900900901,145.85444140123676,2041.7380784724578,199.22699790994736,seamount,11.074184902968359,0.6583231316467917,0.6026111217042145
1,21,21.0,1.0,-12.34900900900901,145.8636634712986,2117.1398675842356,206.5475599596345,seamount,11.029333380574213,0.6475514474879662,0.7165499632736392
1,22,22.0,1.0,-12.34900900900901,145.87288554136043,2284.797444493777,222.82499461104632,seamount,10.606125283300631,0.6236003650723174,0.7393374597911992
1,23,23.0,1.0,-12.34900900900901,145.88210761142227,2423.5653695751357,236.2976086966151,seamount,10.435264421418724,0.6037763757749806,0.6339686272714834
1,24,24.0,1.0,-12.34900900900901,145.8913296814841,2481.2709772525704,241.90009487889031,seamount,10.408342296008378,0.5955327175353471,0.6469995856809103
1,25,25.0,1.0,-12.34900900900901,145.90055175154595,2336.5333666694446,227.84789967664508,seamount,10.77982780521265,0.6162095190472221,0.6246699397716031
1,26,26.0,1.0,-12.34900900900901,145.90977382160779,2366.51753323718,230.75898380943494,seamount,10.525958945254487,0.6119260666804027,0.5325959223533816
1,27,27.0,1.0,-12.34900900900901,145.91899589166962,1815.5759993117535,177.26951449628675,seamount,11.476695362121948,0.6906320000983208,0.4881830535586609
1,28,28.0,1.0,-12.34900900900901,145.92821796173146,2466.5425464543328,240.47015014119734,seamount,10.227390546474206,0.5976367790779524,0.4003582173014193
1,29,29.0,1.0,-12.34900900900901,145.9374400317933,2583.5141588363126,251.82661736274878,seamount,10.111758197011605,0.5809265487376696,0.3634581932862824
1,30,30.0,1.0,-12.34900900900901,145.94666210185514,2731.1642583768044,266.1615784831849,seamount,10.082834290002003,0.5598336773747422,0.3461723665941034
1,31,31.0,1.0,-12.34900900900901,145.95588417191698,2714.2189135943586,264.51639937809307,seamount,10.203575993946039,0.5622544409150916,0.29486557357054505
1,32,32.0,1.0,-12.34900900900901,145.96510624197882,2735.734198969114,266.6052620358363,seamount,10.181323847914259,0.5591808287186979,0.35740147334007044
1,33,33.0,1.0,-12.34900900900901,145.97432831204065,2208.670692695533,215.43404783451774,seamount,11.041988594558726,0.6344756153292095,0.36172858351236636
1,34,34.0,1.0,-12.34900900900901,145.9835503821025,2820.6406209744555,274.84860397810246,seamount,9.819710172706413,0.547051339860792,0.5228580722672692
1,35,35.0,1.0,-12.34900900900901,145.99277245216433,3003.739033769551,292.62514890966514,seamount,9.346317651716896,0.520894423747207,0.4356689139833624
1,36,36.0,1.0,-12.34900900900901,146.00199452222617,3137.7415785313037,305.63510471177705,seamount,9.090665195109247,0.5017512030669566,0.4251682665972497
1,37,37.0,1.0,-12.34900900900901,146.011216592288,3238.894139771424,315.45574172538096,seamount,8.869072341879555,0.4873008371755108,0.3401110893064919
1,38,38.0,1.0,-12.34900900900901,146.02043866234985,3160.733892706301,307.8673682239127,seamount,9.066775782820717,0.4984665867562427,0.5206394571988562
1,39,39.0,1.0,-12.34900900900901,146.02966073241168,3194.362047996459,311.1322376695591,seamount,9.088630997544826,0.4936625645719344,0.6624026993947569
1,40,40.0,1.0,-12.34900900900901,146.03888280247352,3279.9306413714257,319.43986809431317,seamount,8.90961330281014,0.4814384798040821,0.5644496339954261
1,41,41.0,1.0,-12.34900900900901,146.04810487253536,3427.2764945934864,333.74529073723164,seamount,8.585355193512385,0.46038907220093056,0.5431484361058474
1,42,42.0,1.0,-12.34900900900901,146.0573269425972,3459.916277382804,336.91420168765086,seamount,8.499295468892404,0.45572624608817086,0.42312902993289636
1,43,43.0,1.0,-12.34900900900901,146.06654901265904,3649.887256262578,355.35798604491043,plain,8.102487598148313,0.4285875348196317,0.4674414940101392
1,44,44.0,1.0,-12.34900900900901,146.07577108272088,3630.324445341287,353.4586840137172,trench,8.193393371552693,0.4313822220941019,0.5642975767005952
1,45,45.0,1.0,-12.34900900900901,146.08499315278272,3780.6368717555138,368.05212347140906,trench,7.82315564668911,0.4099090183206409,0.558212120909041
1,46,46.0,1.0,-12.34900900900901,146.09421522284455,3794.8614671809955,369.4331521534947,plain,7.8695196187545235,0.4078769332598578,0.5201259839531294
1,47,47.0,1.0,-12.34900900900901,146.1034372929064,3848.3496142330678,374.6261761391328,plain,7.696915859332501,0.400235769395276,0.4233309810636654
1,48,48.0,1.0,-12.34900900900901,146.11265936296823,3911.3459064528292,380.7423210148378,plain,7.73611801047217,0.3912362990781673,0.45587899338325505
1,49,49.0,1.0,-12.34900900900901,146.12188143303007,4132.400154644963,402.20389850921964,plain,7.310407053633837,0.3596571207650054,0.4915119594988559
2,0,0.0,2.0,-12.358018018018019,145.67,1105.327873110537,108.31338573888708,slope,13.044865826210843,0.7920960181270661,0.5372108689529898
2,1,1.0,2.0,-12.358018018018019,145.67922207006183,1054.6936845966513,103.397445106471,slope,13.282808251712193,0.7993294736290497,0.426152520307383
2,2,2.0,2.0,-12.358018018018019,145.68844414012366,1042.7344257732416,102.23635201681957,slope,13.136805945201838,0.8010379391752511,0.33302342341989977
2,3,3.0,2.0,-12.358018018018019,145.6976662101855,1203.5487240699042,117.84939068639846,slope,12.891375126049088,0.7780644679900136,0.2588407267229311
2,4,4.0,2.0,-12.358018018018019,145.70688828024734,1192.2930235583585,116.75660422896684,slope,12.853759958498026,0.7796724252059487,0.44494109526631437
2,5,5.0,2.0,-12.358018018018019,145.71611035030918,1205.4009701394925,118.02922040189247,slope,12.85011983250598,0.7777998614086439,0.5198671094524556
2,6,6.0,2.0,-12.358018018018019,145.72533242037102,1303.7118544620157,127.57396645262287,slope,12.78101130406873,0.7637554493625691,0.5276004395379037
2,7,7.0,2.0,-12.358018018018019,145.73455449043286,1374.7339244927634,134.46931305754984,slope,12.627087409253491,0.7536094393581766,0.470890931200184
2,8,8.0,2.0,-12.358018018018019,145.7437765604947,1413.3160151172272,138.2151470987599,slope,12.63760878411294,0.7480977121261103,0.3725643073521457
2,9,9.0,2.0,-12.358018018018019,145.75299863055653,1631.4373793489367,159.39197857756665,seamount,12.036802211511977,0.7169375172358661,0.2365296803086551
2,10,10.0,2.0,-12.358018018018019,145.76222070061837,1712.557376946829,167.2677064996921,seamount,11.877908638021573,0.705348946150453,0.16258236466521078
2,11,11.0,2.0,-12.358018018018019,145.7714427706802,1598.9811356767439,156.24088695890717,seamount,11.966155046881696,0.7215741234747508,0.2684721594272503
2,12,12.0,2.0,-12.358018018018019,145.78066484074205,1594.3068863299202,155.7870763427107,seamount,11.941110070468882,0.72224187338144,0.45598260803044166
2,13,13.0,2.0,-12.358018018018019,145.7898869108039,1589.4622731220068,155.31672554582588,seamount,11.952634180130099,0.7229339609825705,0.4534896356450292
2,14,14.0,2.0,-12.358018018018019,145.79910898086573,1781.806976080728,173.99096855152698,seamount,11.63507864295649,0.6954561462741817,0.3615272771757994
2,15,15.0,2.0,-12.358018018018019,145.80833105092756,1908.18136350876,186.2603265542485,seamount,11.312122629373428,0.6774026623558914,0.4118038497037909
2,16,16.0,2.0,-12.358018018018019,145.8175531209894,1962.4635900943729,191.53044564023037,seamount,11.261127177509824,0.6696480585579467,0.5110458008262392
2,17,17.0,2.0,-12.358018018018019,145.82677519105124,2052.22668123121,200.245308857399,seamount,10.983065892816228,0.6568247598241128,0.5139174118226791
2,18,18.0,2.0,-12.358018018018019,145.83599726111308,2028.149229679741,197.90769220191657,seamount,11.170867198354927,0.6602643957600369,0.43203822031735933
2,19,19.0,2.0,-12.358018018018019,145.84521933117492,2112.602381554649,206.10702733540282,seamount,11.000626399540554,0.6481996597779072,0.47529101203402313
2,20,20.0,2.0,-12.358018018018019,145.85444140123676,2105.208376071952,205.38916272543221,seamount,11.147938591686085,0.6492559462754354,0.49701036031171125
2,21,21.0,2.0,-12.358018018018019,145.8636634712986,2108.5319797069137,205.7118426899916,seamount,11.028775222128937,0.6487811457561552,0.6062454272988782
2,22,22.0,2.0,-12.358018018018019,145.87288554136043,2189.5915602331693,213.5817048770067,seamount,10.889987213773916,0.6372012056809757,0.5831890303215074
2,23,23.0,2.0,-12.358018018018019,145.88210761142227,2340.7199961700303,228.2543685601971,seamount,10.559521997062964,0.615611429118567,0.6640007185987878
2,24,24.0,2.0,-12.358018018018019,145.8913296814841,2266.7134834408225,221.06927023697304,seamount,10.837706922893794,0.6261837880798824,0.5564379612315997
2,25,25.0,2.0,-12.358018018018019,145.90055175154595,2415.527341951764,235.5172176652198,seamount,10.511639969531403,0.6049246654354623,0.5615894763867514
2,26,26.0,2.0,-12.358018018018019,145.90977382160779,2377.936074015699,231.86758000152415,seamount,10.515934283022924,0.6102948465691858,0.5478268587561484
2,27,27.0,2.0,-12.358018018018019,145.91899589166962,2510.5154741279453,244.73936642018884,seamount,10.133554947411819,0.5913549322674363,0.4513490057275049
2,28,28.0,2.0,-12.358018018018019,145.92821796173146,2680.0807913728404,261.2020185798874,seamount,9.792045607213792,0.5671313155181656,0.42873103478147895
2,29,29.0,2.0,-12.358018018018019,145.9374400317933,2867.1152108294286,279.360700080527,seamount,9.573266463453143,0.540412112738653,0.42660581043790985
2,30,30.0,2.0,-12.358018018018019,145.94666210185514,2848.0001400546057,277.5048679664666,seamount,9.781788348674747,0.5431428371350563,0.3687876213216923
2,31,31.0,2.0,-12.358018018018019,145.95588417191698,2905.0711914188705,283.04574673969614,seamount,9.824971278453702,0.5349898297973041,0.45665712951983867
2,32,32.0,2.0,-12.358018018018019,145.96510624197882,2783.304432189749,271.2237312805581,seamount,10.019783609051684,0.55238508111575,0.4916927474467438
2,33,33.0,2.0,-12.358018018018019,145.97432831204065,2227.945265899547,217.30536562131522,seamount,10.897452060732824,0.6317221048714933,0.5231051600135975
2,34,34.0,2.0,-12.358018018018019,145.9835503821025,2886.0077336604095,281.194925598098,seamount,9.608276121031391,0.5377131809056557,0.5323429843318744
2,35,35.0,2.0,-12.358018018018019,145.99277245216433,3084.2167961828704,300.43852390124954,seamount,9.20229056773164,0.5093976005453043,0.4881002343679476
2,36,36.0,2.0,-12.358018018018019,146.00199452222617,3274.6279170525036,318.9250404905343,seamount,8.77866425343968,0.4821960118496423,0.24178695477988393
2,37,37.0,2.0,-12.358018018018019,146.011216592288,3252.7924875838603,316.80509588192814,seamount,8.837498413505118,0.48531535891659133,0.39143557063035095
2,38,38.0,2.0,-12.358018018018019,146.02043866234985,3277.1911894879954,319.1739018920384,seamount,8.846324769751938,0.48182983007314345,0.46818685568425245
2,39,39.0,2.0,-12.358018018018019,146.02966073241168,3205.529175587526,312.21642481432286,seamount,9.048281092399694,0.4920672606303534,0.512687335345804
2,40,40.0,2.0,-12.358018018018019,146.03888280247352,3395.170726217532,330.6282258463623,seamount,8.744402613257273,0.4649756105403526,0.5804309747157232
2,41,41.0,2.0,-12.358018018018019,146.04810487253536,3505.1864797413928,341.30936696518376,plain,8.458882274249527,0.44925907432265816,0.4255381380854091
2,42,42.0,2.0,-12.358018018018019,146.0573269425972,3664.7642630773794,356.8023556385805,plain,8.168242929417488,0.42646224813180295,0.4043346844471494
2,43,43.0,2.0,-12.358018018018019,146.06654901265904,3631.008509136596,353.5250979744268,trench,8.258762444623764,0.431284498694772,0.4499128683193129
2,44,44.0,2.0,-12.358018018018019,146.07577108272088,3879.872489357837,377.6866494522171,trench,7.742372676383844,0.395732501520309,0.5485623824304504
2,45,45.0,2.0,-12.358018018018019,146.08499315278272,3897.4533907710997,379.39353308457277,plain,7.76019969613118,0.39322094417555714,0.644667028481267
2,46,46.0,2.0,-12.358018018018019,146.09421522284455,3908.626807740975,380.47833084863834,plain,7.603046295953059,0.3916247417512893,0.5849909876436231
2,47,47.0,2.0,-12.358018018018019,146.1034372929064,3927.030831993937,382.2651293197997,plain,7.606667060259388,0.38899559542943757,0.517275835602632
2,48,48.0,2.0,-12.358018018018019,146.11265936296823,4022.671379887026,391.55061940650734,plain,7.333613830823816,0.37533266001613913,0.47620305523931084
2,49,49.0,2.0,-12.358018018018019,146.12188143303007,4077.3485283584096,396.8590804231465,plain,7.548939738639452,0.3675216388059415,0.5675266275038049
3,0,0.0,3.0,-12.367027027027026,145.67,1082.6353109588674,106.11022436493857,slope,13.181333019790069,0.7953378127201618,0.45995164628140683
3,1,1.0,3.0,-12.367027027027026,145.67922207006183,1199.4381291295201,117.45030379898253,slope,12.948065636710764,0.7786516958386399,0.45284431577314116
3,2,2.0,3.0,-12.367027027027026,145.68844414012366,1197.9350645221043,117.3043751963208,slope,13.064643954452217,0.778866419353985,0.34794815484442776
3,3,3.0,3.0,-12.367027027027026,145.6976662101855,1207.0254510215404,118.18693699238256,slope,12.982176987905584,0.7775677927112085,0.3119875634433953
3,4,4.0,3.0,-12.367027027027026,145.70688828024734,1142.4470384129822,111.91718819543516,slope,13.11143471325405,0.7867932802267168,0.3901601679676319
3,5,5.0,3.0,-12.367027027027026,145.71611035030918,1192.59827354031,116.78624014954465,slope,12.937084980015996,0.77962881806567,0.4891818535984337
3,6,6.0,3.0,-12.367027027027026,145.72533242037102,1219.4628729887804,119.3944536882311,slope,12.803551547895285,0.7757910181444598,0.4372027597935912
3,7,7.0,3.0,-12.367027027027026,145.73455449043286,1331.4269437388402,130.26475181930488,slope,12.741941779117457,0.7597961508944513,0.42825561938043283
3,8,8.0,3.0,-12.367027027027026,145.7437765604947,1541.4770536508986,150.65796637387365,seamount,12.22460536001198,0.7297889923355858,0.3606259067387471
3,9,9.0,3.0,-12.367027027027026,145.75299863055653,1630.7698283477328,159.32716780075074,seamount,12.134412762272799,0.7170328816646095,0.2337847115992147
3,10,10.0,3.0,-12.367027027027026,145.76222070061837,1820.4525596054198,177.74296695198248,seamount,11.689518945016204,0.6899353486277972,0.16206464289524114
3,11,11.0,3.0,-12.367027027027026,145.7714427706802,1782.3119793575254,174.03999799587623,seamount,11.677390598317965,0.6953840029489249,0.20169890471846152
3,12,12.0,3.0,-12.367027027027026,145.78066484074205,1650.03332780425,161.19741046643202,seamount,11.859680559323186,0.7142809531708214,0.3727015795717248
3,13,13.0,3.0,-12.367027027027026,145.7898869108039,1791.2528338475568,174.908042121122,seamount,11.684019496747311,0.6941067380217776,0.4142679088730105
3,14,14.0,3.0,-12.367027027027026,145.79910898086573,1817.2679160983191,177.43377826197272,seamount,11.600692662456442,0.6903902977002401,0.24184927749363178
3,15,15.0,3.0,-12.367027027027026,145.80833105092756,1957.527842335899,191.05124682872807,seamount,11.446079442090134,0.6703531653805859,0.2803447286530328
3,16,16.0,3.0,-12.367027027027026,145.8175531209894,2027.6007230653263,197.85443913255594,seamount,11.163910941511052,0.6603427538478105,0.3475883067632248
3,17,17.0,3.0,-12.367027027027026,145.82677519105124,2025.5580098353357,197.65611745974132,seamount,11.19647454843017,0.6606345700235234,0.35683445459920804
3,18,18.0,3.0,-12.367027027027026,145.83599726111308,2108.1593398522937,205.67566406332946,seamount,11.017190393273019,0.6488343800211009,0.34483728989072354
3,19,19.0,3.0,-12.367027027027026,145.84521933117492,2112.782103066366,206.12447602586076,seamount,11.107354149790186,0.6481739852762334,0.331083083473067
3,20,20.0,3.0,-12.367027027027026,145.85444140123676,2125.2003919300737,207.33013513884208,seamount,11.067308920262484,0.6463999440099895,0.38637856761278155
3,21,21.0,3.0,-12.367027027027026,145.8636634712986,2217.7445912309922,216.31500885737788,seamount,10.953776574525879,0.6331793441098582,0.42592359221410075
3,22,22.0,3.0,-12.367027027027026,145.87288554136043,2292.1624754582217,223.54004616099238,seamount,10.748058114063586,0.6225482177916826,0.476480686472841
3,23,23.0,3.0,-12.367027027027026,145.88210761142227,2330.81958936348,227.29316401587184,seamount,10.727895457276263,0.6170257729480741,0.4245587016531083
3,24,24.0,3.0,-12.367027027027026,145.8913296814841,2424.2805516017606,236.3670438448311,seamount,10.597037802809842,0.6036742069140342,0.50365029335816
3,25,25.0,3.0,-12.367027027027026,145.90055175154595,2361.6648294936676,230.28784752365704,seamount,10.719171986380454,0.6126193100723332,0.4004818926239695
3,26,26.0,3.0,-12.367027027027026,145.90977382160779,2592.8964113016596,252.73751566035529,seamount,10.151146919434787,0.5795862269569058,0.45612360786790546
3,27,27.0,3.0,-12.367027027027026,145.91899589166962,2699.1528221945914,263.0536720577273,seamount,9.906930459143881,0.5644067396864869,0.46807402819886795
3,28,28.0,3.0,-12.367027027027026,145.92821796173146,2951.1476399441426,287.5191883440915,seamount,9.330450141841192,0.5284074800079797,0.42963111311080265
3,29,29.0,3.0,-12.367027027027026,145.9374400317933,3678.4492577331634,358.1309958964236,plain,8.090525558769913,0.4245072488952624,0.40290283116811526
3,30,30.0,3.0,-12.367027027027026,145.94666210185514,3075.882931678271,299.62941084255056,seamount,9.340678394659546,0.5105881526173899,0.4394825389387686
3,31,31.0,3.0,-12.367027027027026,145.95588417191698,2923.0569130395515,284.7919333048108,seamount,9.747876105151239,0.5324204409943497,0.4796623657613352
3,32,32.0,3.0,-12.367027027027026,145.96510624197882,2871.4547148947936,279.7820111548343,seamount,9.795007233816706,0.5397921835864581,0.5446670540110792
3,33,33.0,3.0,-12.367027027027026,145.97432831204065,2314.9127439331137,225.74881009059354,seamount,10.734670079940289,0.6192981794381266,0.639723780195539
3,34,34.0,3.0,-12.367027027027026,145.9835503821025,3065.6378480860403,298.63474253262524,seamount,9.322588305337316,0.5120517359877085,0.5861981915642279
3,35,35.0,3.0,-12.367027027027026,145.99277245216433,3226.6001652490504,314.2621519659272,seamount,9.010880731490305,0.4890571192501357,0.4412760820632778
3,36,36.0,3.0,-12.367027027027026,146.00199452222617,3292.9146102663203,320.7004475986719,seamount,8.84644989062999,0.47958362710481134,0.3542730434425764
