row,col,u_mps,v_mps,speed_mps,stability,flow_direction
4,30,0.5550380389585297,0.05772401669714282,0.5580316180957692,medium,
4,31,0.5520085909550534,0.07893367853556936,0.5576235379674536,low,
4,32,0.5728056493570317,-0.012553447842502893,0.5729431917634288,low,
4,33,0.534865841163218,-0.03013788881416215,0.5357142525501926,low,
4,34,0.5362477677722856,0.07982730125981462,0.5421568651849613,low,
4,35,0.4631775929308062,0.3191403652546931,0.5624802710567496,low,
4,36,0.44894499842963886,0.25657442171069367,0.5170899781383946,low,
4,37,0.41103791786644517,0.24766413393811962,0.4798850832890114,medium,
4,38,0.40233404700370945,0.19975284314971214,0.44919247959508035,low,
4,39,0.4167606325144041,0.1193640777776257,0.4335172521105812,medium,
4,40,0.45490027013166934,0.14412540102789817,0.47718590401154787,low,
4,41,0.4696766438087349,0.1857037788098708,0.5050564752616312,medium,
4,42,0.49329596911478873,0.17708602953828176,0.5241186650010966,medium,
4,43,0.48028390844324453,0.11717660230478598,0.4943713066483661,medium,
4,44,0.45567845715287125,0.18262421196255368,0.4909118649087277,medium,
4,45,0.4259188136414153,0.20572351346913315,0.47299999979682383,medium,
4,46,0.4099157053532694,0.1967809050106531,0.4547016715079021,medium,
4,47,0.4064270774927165,0.16522444427013558,0.43872780434301833,medium,
4,48,0.39308535619721274,0.1458935404921729,0.4192863250978153,medium,
4,49,0.3475095184651586,0.14923810925788458,0.37819952231428683,medium,
5,0,0.5438419293146503,0.2219055523004192,0.5873722143772508,medium,
5,1,0.6232443848909508,0.272663007408732,0.6802783833896782,medium,
5,2,0.6742172461408259,0.30617386847479494,0.7404804742398953,low,
5,3,0.6990725395926216,0.33061753380489045,0.7733113016578159,low,
5,4,0.7174616897719037,0.27381556200785134,0.7679363504145581,medium,
5,5,0.6974361652837325,0.2760177083039824,0.7500686501534778,low,
5,6,0.673013783324684,0.3135035346083829,0.7424500109481812,medium,
5,7,0.7549293968024039,0.27262791771624384,0.8026483511941804,low,
5,8,0.7805602901085059,0.23058157199903018,0.8139055398753707,medium,
5,9,0.7832109388879707,0.1966193382281577,0.807513801095099,medium,
5,10,0.761775646844688,0.2475285143820022,0.8009822105126954,high,
5,11,0.6998186293820863,0.22255698059934703,0.7343553115786118,medium,
5,12,0.6967410035621341,0.22343415995996516,0.7316904057603769,medium,
5,13,0.7200676340586005,0.27558872058411155,0.7710035930732996,medium,
5,14,0.7041843036036041,0.3059376272173308,0.7677716881919152,medium,
5,15,0.6970803953639705,0.23626858560677425,0.7360325550853135,medium,
5,16,0.6114823329129586,0.16351599322574314,0.6329677112659662,medium,
5,17,0.6446936815494722,0.12534263492633096,0.6567653455840127,medium,
5,18,0.6083310843110857,0.10610425769496082,0.6175150375821629,high,
5,19,0.6375241430153846,0.18416406002758903,0.6635913154444879,medium,
5,20,0.5648150818160913,0.1336202948586657,0.5804054271326505,medium,
5,21,0.6041429176333957,0.195846258191853,0.6350940259318629,medium,
5,22,0.6148473546327748,0.23934072447614257,0.6597887933965582,medium,
5,23,0.544581063983391,0.3046018324887873,0.6239798166646174,low,
5,24,0.543746732882071,0.2066776653741592,0.5817010975444684,low,
5,25,0.568032539306228,0.1162195542661074,0.5797999228220836,low,
5,26,0.6251062403739446,0.08209713809928443,0.6304742277353935,medium,
5,27,0.589897712800832,0.20159022670445015,0.6233922770378251,medium,
5,28,0.6051507240288263,0.2012505509253779,0.6377375502825443,medium,
5,29,0.5625101376572964,0.10952375300325314,0.5730733874811743,medium,
5,30,0.533292381309357,0.10232182597271786,0.54301981550676,medium,
5,31,0.5725580880036371,0.006419238818576531,0.5725940715423017,medium,
5,32,0.5255265148697441,-0.13624495091820238,0.5429003633097353,low,
5,33,0.5135558845076266,-0.05379977184348382,0.5163662091605353,low,
5,34,0.5385790330586507,0.06519677622748786,0.5425108242983253,medium,
5,35,0.45128956888775146,0.22147033359237556,0.5027040716449497,low,
5,36,0.41937657010175083,0.3033406115189439,0.5175830698032883,medium,
5,37,0.37960112410556485,0.2418133036905256,0.45007853455139896,low,
5,38,0.33770678872280546,0.2608576664925507,0.4267230920836232,medium,
5,39,0.3406876059726189,0.25386611117370245,0.4248718009774396,medium,
5,40,0.35699711335543877,0.2805439374084157,0.4540394693864544,medium,
5,41,0.397871908452647,0.2878025936403811,0.4910523276005133,medium,
5,42,0.4601051493258276,0.18390941780248854,0.495499164875777,medium,
5,43,0.4664173295928404,0.10868521717390092,0.4789129375749357,medium,
5,44,0.46478172343215646,0.10099480857426399,0.47562800779129666,high,
5,45,0.4018400231016518,0.22804857808976203,0.46204064554441354,medium,
5,46,0.3415067097398228,0.2552959707985326,0.42638347236177526,medium,
5,47,0.3186766073977203,0.23095533757582665,0.3935672090727133,medium,
5,48,0.32930865307334395,0.12639855533829883,0.3527333040422877,medium,
5,49,0.32393276317809205,0.13719637691000142,0.3517886878474421,medium,
6,0,0.5501897587939036,0.2610869931472608,0.6089952287763606,high,
6,1,0.6199351115637753,0.22241746691733907,0.658626656110665,medium,
6,2,0.6768813807581665,0.2773958587672196,0.7315168255606191,low,
6,3,0.7775317477522161,0.2422440796855199,0.814394138550432,low,
6,4,0.7848865477864363,0.21380015753240722,0.8134847265050474,low,
6,5,0.7780960433510943,0.22259680527497355,0.8093100706140091,low,
6,6,0.7665788678310284,0.24714558152473756,0.8054341059778273,low,
6,7,0.7683110189335972,0.25687410326269033,0.8101148849032423,medium,
6,8,0.7898163719185858,0.17465239039951677,0.8088963832425652,low,
6,9,0.8181000008911096,0.25108066111803995,0.855762297513454,medium,
6,10,0.6910579413447747,0.30530074742909796,0.7554929679860986,medium,
6,11,0.6948932719077119,0.3142536161441807,0.7626480148812422,medium,
6,12,0.6404406871902631,0.29666289546620817,0.7058138191868526,medium,
6,13,0.689360747659667,0.3646360031516168,0.7798574582629066,medium,
6,14,0.7142139747982379,0.36984085211451057,0.8042909036473591,medium,
6,15,0.6724927324362014,0.3021253723501159,0.737242304671405,medium,
6,16,0.6537620069378299,0.1666516293323808,0.6746684572992252,medium,
6,17,0.5688566653505543,0.13645105997982004,0.5849929892600157,medium,
6,18,0.5839965515672596,0.16981722598212262,0.6081857138101109,medium,
6,19,0.5216066062450021,0.13823705689561658,0.539613691058326,medium,
6,20,0.5460214608902273,0.15060067471175773,0.5664097447752241,medium,
6,21,0.5796411011636662,0.07258619188303168,0.584168264638116,medium,
6,22,0.6368245332166427,0.1561505244729642,0.6556893108780839,low,
6,23,0.5911974785102688,0.20336119072532677,0.6251961552106047,low,
6,24,0.5430157112236542,0.15597877675247893,0.5649738413704927,low,
6,25,0.5991859259786732,0.028844917840223257,0.5998798239448708,medium,
6,26,0.5908627875709415,0.04442838977359504,0.5925307718203149,medium,
6,27,0.6773769598707962,0.10004847651518332,0.6847256701897567,medium,
6,28,0.619500423529613,0.1856107627915468,0.6467086902287842,medium,
6,29,0.6011002949682535,0.2035401362129108,0.6346259935272834,high,
6,30,0.5436885704476583,0.14788350381820015,0.5634419156727388,medium,
6,31,0.5396179113989918,0.08371897345469044,0.5460735818723677,medium,
6,32,0.5404555394982055,-0.04644826201630867,0.5424478142813667,low,
6,33,0.5256062455676715,-0.05058065505306454,0.5280344004374532,low,
6,34,0.49659407894140306,0.17678668315575743,0.5271235249738666,low,
6,35,0.4406541090153166,0.2752706090071767,0.519567081304488,low,
6,36,0.4062612948471207,0.2647224420730899,0.48489814500366935,low,
6,37,0.3812466525243115,0.2566089258073793,0.45956191189545964,medium,
6,38,0.34244626504422254,0.2709597439246705,0.4366790895731794,low,
6,39,0.30366487101552947,0.28461319618277137,0.4161934950599911,medium,
6,40,0.3092221771844528,0.3335056692626836,0.4548014800910872,medium,
6,41,0.3811137186794676,0.2853175514892593,0.4760816860093638,medium,
6,42,0.4555171487173593,0.16497494712722094,0.484471470734059,medium,
6,43,0.47007976821644604,0.059571551957141054,0.4738393802640406,medium,
6,44,0.4588090360982408,0.1061335094176958,0.4709246791438233,medium,
6,45,0.4451421963095182,0.12570371797095764,0.46255053739778923,medium,
6,46,0.3376858187823936,0.2533107258128404,0.4221350921429816,medium,
6,47,0.30861392963826906,0.23876106944193276,0.39019149894356986,medium,
6,48,0.31916953246500673,0.13951798081431488,0.34833095961231264,medium,
6,49,0.31220575638485143,0.08768574667503687,0.3242857142857143,high,
7,0,0.5809425459141729,0.21154669162563644,0.61826066055588,high,
7,1,0.6144171134714475,0.20458459369984075,0.6475826165871922,medium,
7,2,0.7027162613465506,0.13817428757230746,0.7161719609891107,low,
7,3,0.7293871982971382,0.19896368706372594,0.7560371907583257,low,
7,4,0.822186945267259,0.16756236193829419,0.8390879084495536,medium,
7,5,0.7531434953524828,0.203150286870937,0.7800609999528878,medium,
7,6,0.7370882179190458,0.24683584959730517,0.777320382880507,low,
7,7,0.7280729897320035,0.183567761247504,0.7508577770435081,low,
7,8,0.7581271417914272,0.23009438269415816,0.7922753233997916,medium,
7,9,0.6932117932872387,0.2234572664130726,0.7283376553943317,low,
7,10,0.7008520825971213,0.30177199233007107,0.7630596156497753,medium,
7,11,0.616308448756344,0.24097020761643148,0.6617422043115864,medium,
7,12,0.6789318865201411,0.21305090615386005,0.7115751507372771,medium,
7,13,0.698164848062865,0.2820345712702795,0.7529791859422502,medium,
7,14,0.7613063376705355,0.2895048393295785,0.8144939482725261,medium,
7,15,0.7299747884834391,0.19368459709411123,0.755233020314227,medium,
7,16,0.635351916911951,0.15465732517645858,0.6539043864009688,medium,
7,17,0.593016262078944,0.1416681107430071,0.609703321863655,high,
7,18,0.4854739426229762,0.198992158626296,0.5246740208554734,medium,
7,19,0.5152561976423761,0.23591943345463556,0.5666982691789658,medium,
7,20,0.5100343093191744,0.13359193388093724,0.5272397950465575,low,
7,21,0.5976132972029173,0.0777014797875638,0.6026434874408914,low,
7,22,0.6454246404064639,0.05838543098313777,0.6480600473682203,low,
7,23,0.5785828948922934,0.10490483453319856,0.5880163182857976,low,
7,24,0.5635924583174007,0.10549751572967742,0.5733813607865053,medium,
7,25,0.5363498826070637,0.04711130631406269,0.5384149624176771,medium,
7,26,0.629303544187762,-0.04343044388125231,0.6308004075640735,medium,
7,27,0.6236381366457998,0.036154331384526034,0.6246852496713103,medium,
7,28,0.7075191253171706,0.059163581955954586,0.7099884802723445,medium,
7,29,0.6323904078878544,0.14127285009885893,0.647978121670494,medium,
7,30,0.5539419502107548,0.21028180034331442,0.5925117043223027,medium,
7,31,0.5168599628531305,0.15614322018024498,0.5399304829409022,medium,
7,32,0.5148335860665747,0.08875740147890503,0.522428461762428,medium,
7,33,0.5320487197367356,0.14073073522435361,0.5503462364823498,medium,
7,34,0.5101467416703904,0.22239489029745652,0.556515215665604,medium,
7,35,0.40139907042586515,0.321208811565378,0.514097572806944,low,
7,36,0.43494658346277887,0.25952757633832474,0.5064909607742166,medium,
7,37,0.43144062294271807,0.20536876639692087,0.47782563905319453,medium,
7,38,0.3947188237563524,0.22683106751509524,0.45525298792829044,medium,
7,39,0.3474741269554337,0.29621989122829506,0.4566010215305522,medium,
7,40,0.3442156630742103,0.2830610954521827,0.44565458200741964,medium,
7,41,0.4196771426778762,0.22640547184040047,0.47685253670871974,medium,
7,42,0.46714044079433154,0.08618403160762934,0.4750240822628546,medium,
7,43,0.4507299156011998,0.11847078174632451,0.46603946500854404,medium,
7,44,0.44397023545550024,0.08089551511752867,0.4512800176570448,medium,
7,45,0.4023915047552049,0.14108222701209314,0.42640722071495213,medium,
7,46,0.3949049165810966,0.18917994676162353,0.437880058231308,medium,
7,47,0.33957964498663773,0.22094970422791266,0.4051334435561362,medium,
7,48,0.36227735873638683,0.1325116852544549,0.3857515150741322,high,
7,49,0.35075973716809355,0.10340365711661739,0.36568389289565517,high,
8,0,0.6287645092654622,0.26803552039083806,0.683511410514137,medium,
8,1,0.6389275460814062,0.214984047058823,0.6741265086253452,medium,
8,2,0.6302923722971626,0.18096629131839162,0.6557570229662187,medium,
8,3,0.705709808085547,0.22484681551975724,0.7406635023257965,medium,
